query_id,treatment_id,parent_node,Async Capable,Parent Relationship,Parallel Aware,Node Type,Plan Rows,Output,input_rows,output_rows,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,Peak Memory Usage,Original Hash Buckets,Original Hash Batches,shared_read_blocks_log,run_id,execution_log_time,dbname,data_folder_name
60622,6,Hash Join,False,Inner,False,Hash,1530585,"['questions.id', 'questions.owneruserid']",1527295,1461160,1527295,1530585,0.0,0.0,333.6593333333333,1.0,60168.0,0.0,0.0,0.0,2496.0,44928.0,2097152.0,2.0,4.77937279364072,0,2.5246029415721227,mathso,ce_mathso
60627,0,Hash Join,False,Inner,False,Hash,1530585,"['questions.id', 'questions.owneruserid']",1527295,1461160,1527295,1530585,0.0,0.0,936.7063333333332,1.0,60168.0,0.0,0.0,0.0,4094.0,44.0,2048.0,2048.0,4.77937279364072,0,2.972066849272851,mathso,ce_mathso
60627,6,Hash Join,False,Inner,False,Hash,1530585,"['questions.id', 'questions.owneruserid']",1527295,1461160,1527295,1530585,0.0,0.0,334.1756666666667,1.0,60168.0,0.0,0.0,0.0,2496.0,44928.0,2097152.0,2.0,4.77937279364072,0,2.5252724818675785,mathso,ce_mathso
60695,6,Hash Join,False,Inner,False,Hash,24856,"['r.postcount', 'r.user_id']",342151,342150,342151,24856,0.0,0.0,59.521285714285696,1.0,60169.0,0.0,0.0,0.0,0.0,18798.0,32768.0,1.0,4.779380011491656,0,1.7819081456017842,mathso,ce_mathso
60707,0,Hash Join,False,Inner,False,Hash,68438,"['a.id', 'a.score']",70025,70025,70025,68438,0.0,0.0,25.893666666666718,1.0,60168.0,0.0,0.0,0.0,191.0,60.0,2048.0,64.0,4.77937279364072,0,1.4296500177138582,mathso,ce_mathso
60707,6,Hash Join,False,Inner,False,Hash,68438,"['a.id', 'a.score']",70025,70025,70025,68438,0.0,0.0,16.891333333333325,1.0,60168.0,0.0,0.0,0.0,0.0,3760.0,131072.0,1.0,4.77937279364072,0,1.252642707125884,mathso,ce_mathso
60714,0,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,2.5049999999999955,1.0,22739.0,0.0,0.0,0.0,6.0,49.0,2048.0,2.0,4.356790460351716,0,0.5446880223026769,mathso,ce_mathso
60714,9,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,2.5760000000000027,1.0,22739.0,0.0,0.0,0.0,6.0,49.0,2048.0,2.0,4.356790460351716,0,0.5533975101238804,mathso,ce_mathso
60714,24,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,1.4110000000000014,1.0,22739.0,0.0,0.0,0.0,0.0,140.0,2048.0,1.0,4.356790460351716,0,0.3821972103774539,mathso,ce_mathso
60715,0,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,1.6690000000000111,1.0,22739.0,0.0,0.0,0.0,6.0,49.0,2048.0,2.0,4.356790460351716,0,0.42634857378750946,mathso,ce_mathso
60715,9,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,2.758666666666661,1.0,22739.0,0.0,0.0,0.0,6.0,49.0,2048.0,2.0,4.356790460351716,0,0.5750338124799016,mathso,ce_mathso
60715,24,Hash Join,False,Inner,False,Hash,1642,"['u.displayname', 'u.id']",2209,2209,2209,1642,0.0,0.0,1.3909999999999911,1.0,22739.0,0.0,0.0,0.0,0.0,140.0,2048.0,1.0,4.356790460351716,0,0.3785795761157732,mathso,ce_mathso
60718,0,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,702.8295,1.0,22739.0,0.0,0.0,0.0,4015.0,60.0,2048.0,1024.0,4.356790460351716,0,2.847467465708495,mathso,ce_mathso
60718,6,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,235.88933333333333,1.0,22739.0,0.0,0.0,0.0,2145.0,30974.0,1048576.0,2.0,4.356790460351716,0,2.374545505725856,mathso,ce_mathso
60719,0,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,706.93825,1.0,22739.0,0.0,0.0,0.0,4015.0,60.0,2048.0,1024.0,4.356790460351716,0,2.849995377952747,mathso,ce_mathso
60719,6,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,235.99900000000002,1.0,22739.0,0.0,0.0,0.0,2145.0,30974.0,1048576.0,2.0,4.356790460351716,0,2.3747465135400696,mathso,ce_mathso
60720,0,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.displayname']",952172,952172,952172,952172,0.0,0.0,672.5425,1.0,22739.0,0.0,0.0,0.0,3659.0,58.0,2048.0,1024.0,4.356790460351716,0,2.828365004562555,mathso,ce_mathso
60720,6,Hash Join,False,Inner,False,Hash,952172,"['u.id', 'u.displayname']",952172,952172,952172,952172,0.0,0.0,227.62166666666667,1.0,22739.0,0.0,0.0,0.0,2059.0,30289.0,1048576.0,2.0,4.356790460351716,0,2.359117386461176,mathso,ce_mathso
60778,0,Hash Join,False,Inner,False,Hash,30,['t.id'],30,30,30,30,0.0,0.0,0.021571428571428516,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1024.0,1.0,0.3010299956639812,0,0.009268738026612763,mathso,ce_mathso
60778,0,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2060.3938571428575,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.3141609775346983,mathso,ce_mathso
60778,6,Hash Join,False,Inner,False,Hash,30,['t.id'],30,30,30,30,0.0,0.0,0.01599999999999997,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1024.0,1.0,0.3010299956639812,0,0.006893707947900456,mathso,ce_mathso
60778,6,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,675.5401428571429,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.83029357078451,mathso,ce_mathso
60779,0,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2160.304857142857,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.334716029463974,mathso,ce_mathso
60779,6,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,665.9072857142856,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.8240654619504078,mathso,ce_mathso
60780,0,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2281.6194285714287,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.3584335094539433,mathso,ce_mathso
60780,6,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,647.8792857142856,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.812163910322149,mathso,ce_mathso
60781,0,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,2093.8148571428574,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.321145645405254,mathso,ce_mathso
60781,6,Hash Join,False,Inner,False,Hash,3557569,"['p.score', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,672.2764285714285,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.828193410070864,mathso,ce_mathso
60794,0,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.reputation', 'u.id', 'e.name', 'e.userid']",952172,952172,952172,952172,0.0,0.0,555.2232499999999,1.0,36987.0,0.0,0.0,5213.0,9307.0,32.0,1024.0,2048.0,4.568060848956747,0,2.7452491383139512,mathso,ce_mathso
60794,0,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,823.59725,1.0,22739.0,0.0,0.0,0.0,4104.0,55.0,1024.0,1024.0,4.356790460351716,0,2.916241882112421,mathso,ce_mathso
60794,6,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.reputation', 'u.id', 'e.name', 'e.userid']",952172,952172,952172,952172,0.0,0.0,211.74299999999997,1.0,36987.0,0.0,0.0,2379.0,4756.0,32835.0,1048576.0,2.0,4.568060848956747,0,2.327855279161386,mathso,ce_mathso
60794,6,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,243.34399999999997,1.0,22739.0,0.0,0.0,0.0,2377.0,32835.0,1048576.0,2.0,4.356790460351716,0,2.3880016791575844,mathso,ce_mathso
60798,0,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,432.38599999999997,1.0,22739.0,0.0,0.0,0.0,4015.0,60.0,2048.0,1024.0,4.356790460351716,0,2.636874877863008,mathso,ce_mathso
60798,6,Hash Join,False,Inner,False,Hash,952172,"['u.displayname', 'u.id']",952172,952172,952172,952172,0.0,0.0,224.5964285714286,1.0,22739.0,0.0,0.0,0.0,2145.0,30965.0,1048576.0,2.0,4.356790460351716,0,2.3533322200276237,mathso,ce_mathso
60798,6,Hash Join,False,Inner,False,Hash,2022241,"['p.id', 'p.owneruserid', 'p.creationdate']",2025942,1947007,2025942,2022241,0.0,0.0,405.229,1.0,60169.0,0.0,0.0,0.0,6345.0,31764.0,1048576.0,4.0,4.779380011491656,0,2.6087709237226853,mathso,ce_mathso
60805,0,Hash Join,False,Inner,False,Hash,65,['posts.id'],0,0,0,65,0.0,0.0,0.007000000000005,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0030294705536201647,mathso,ce_mathso
60805,9,Hash Join,False,Inner,False,Hash,65,['posts.id'],0,0,0,65,0.0,0.0,0.0043333333333444995,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0018778769536994889,mathso,ce_mathso
60806,0,Hash Join,False,Inner,False,Hash,65,['posts.id'],0,0,0,65,0.0,0.0,0.004000000000019,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0017337128090087915,mathso,ce_mathso
60806,9,Hash Join,False,Inner,False,Hash,65,['posts.id'],0,0,0,65,0.0,0.0,0.004666666666651033,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.002021993258943818,mathso,ce_mathso
60809,0,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tags.id']",1943,1943,1943,1943,0.0,0.0,0.8065714285714286,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.25685513746294264,mathso,ce_mathso
60809,0,Hash Join,False,Inner,False,Hash,1943,"['tags_1.tagname', 'tags_1.id']",1943,1943,1943,1943,0.0,0.0,3.390285714285714,1.0,0.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,0.0,0,0.6424927845017976,mathso,ce_mathso
60809,0,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,2167.8574285714285,1.0,16112.0,0.0,0.0,0.0,10600.0,52.0,2048.0,4096.0,4.2071764070951625,0,3.3362310042872347,mathso,ce_mathso
60809,0,Hash Join,False,Inner,False,Hash,3641094,"['posttags_1.postid', 'posttags_1.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,2070.148142857143,1.0,16080.0,0.0,0.0,0.0,10600.0,52.0,2048.0,4096.0,4.2063130519359575,0,3.3162111637531337,mathso,ce_mathso
60809,6,Hash Join,False,Inner,False,Hash,648,"['num.tagname', 'num.num']",496,496,496,648,0.0,0.0,0.09171428571439066,1.0,76217.0,0.0,0.0,20016.0,20016.0,37.0,1024.0,1.0,4.882057548472361,0,0.03810899333817495,mathso,ce_mathso
60809,6,Hash Join,False,Inner,False,Hash,1943,"['tags.tagname', 'tags.id']",1943,1943,1943,1943,0.0,0.0,0.3414285714285713,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.127567552251854,mathso,ce_mathso
60809,6,Hash Join,False,Inner,False,Hash,1943,"['tags_1.tagname', 'tags_1.id']",1943,1943,1943,1943,0.0,0.0,0.28385714285714286,1.0,0.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,0.0,0,0.10851670167638368,mathso,ce_mathso
60809,6,Hash Join,False,Inner,False,Hash,3641094,"['posttags.postid', 'posttags.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,620.6914285714286,1.0,16112.0,0.0,0.0,0.0,10887.0,34143.0,2097152.0,8.0,4.2071764070951625,0,2.7935748796734603,mathso,ce_mathso
60809,6,Hash Join,False,Inner,False,Hash,3641094,"['posttags_1.postid', 'posttags_1.tagid']",3641094,3641094,3641094,3641094,0.0,0.0,579.5837142857142,1.0,16080.0,0.0,0.0,0.0,10887.0,34143.0,2097152.0,8.0,4.2063130519359575,0,2.76386484945114,mathso,ce_mathso
60818,0,Hash Join,False,Inner,False,Hash,3557569,"['p.parentid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,1871.8082857142856,1.0,60169.0,0.0,0.0,0.0,8249.0,50.0,2048.0,4096.0,4.779380011491656,0,3.272493322106783,mathso,ce_mathso
60818,6,Hash Join,False,Inner,False,Hash,3557569,"['p.parentid', 'p.id']",3557569,3557569,3557569,3557569,0.0,0.0,644.2745714285713,1.0,60169.0,0.0,0.0,0.0,9981.0,33010.0,2097152.0,8.0,4.779380011491656,0,2.8097445510425834,mathso,ce_mathso
60856,0,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,430.90885714285713,1.0,22739.0,0.0,0.0,0.0,3659.0,60.0,2048.0,1024.0,4.356790460351716,0,2.6353921102036155,mathso,ce_mathso
60856,6,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,236.70200000000003,1.0,22739.0,0.0,0.0,0.0,2059.0,30289.0,1048576.0,2.0,4.356790460351716,0,2.3760328358523273,mathso,ce_mathso
60860,0,Hash Join,False,Inner,False,Hash,10,"['(count(*))', 'votes.votetypeid']",2,2,2,10,0.0,0.0,0.0230000000000245,1.0,79646.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,4.901169422221485,0,0.009875633712170583,mathso,ce_mathso
60860,9,Hash Join,False,Inner,False,Hash,10,"['(count(*))', 'votes.votetypeid']",2,2,2,10,0.0,0.0,0.0198000000000118,1.0,47789.2,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,4.679338848028947,0,0.008515007631459808,mathso,ce_mathso
60860,18,Hash Join,False,Inner,False,Hash,10,"['(count(*))', 'votes.votetypeid']",2,2,2,10,0.0,0.0,0.01099999999999985,1.0,4.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.6989700043360189,0,0.00475115559100102,mathso,ce_mathso
60860,24,Hash Join,False,Inner,False,Hash,10,"['(count(*))', 'votes.votetypeid']",2,2,2,10,0.0,0.0,0.0289999999999999,1.0,4.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.6989700043360189,0,0.012415374762432893,mathso,ce_mathso
60902,0,Hash Join,False,Inner,False,Hash,4743,['p.id'],4216,4216,4216,4743,0.0,0.0,2.310249999999982,1.0,60169.0,0.0,0.0,0.0,8.0,54.0,2048.0,4.0,4.779380011491656,0,0.5198607942350729,mathso,ce_mathso
60902,6,Hash Join,False,Inner,False,Hash,4743,['p.id'],4216,4216,4216,4743,0.0,0.0,1.2043333333333521,1.0,60169.0,0.0,0.0,0.0,0.0,213.0,8192.0,1.0,4.779380011491656,0,0.34327726798432295,mathso,ce_mathso
60903,0,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,1.3924999999999983,1.0,60169.0,0.0,0.0,0.0,3.0,53.0,2048.0,2.0,4.779380011491656,0,0.37885194644888087,mathso,ce_mathso
60903,6,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,0.8646666666666647,1.0,60169.0,0.0,0.0,0.0,0.0,107.0,4096.0,1.0,4.779380011491656,0,0.2706012073158455,mathso,ce_mathso
60949,0,Hash Join,False,Inner,False,Hash,115,['posts.id'],0,0,0,115,0.0,0.0,0.0029999999999859,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0013009330204120147,mathso,ce_mathso
60949,9,Hash Join,False,Inner,False,Hash,115,['posts.id'],0,0,0,115,0.0,0.0,0.0026666666666604333,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0011565771999394745,mathso,ce_mathso
60982,0,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,308.7257142857143,1.0,120305.0,0.0,0.0,17678.0,19727.0,48.0,2048.0,1024.0,5.080287287372363,0,2.4909772631830625,mathso,ce_mathso
60982,0,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,2277.583,1.0,60168.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.77937279364072,0,3.35766485288137,mathso,ce_mathso
60982,6,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,188.94457142857132,1.0,120305.0,0.0,0.0,12967.0,12967.0,38940.0,1048576.0,1.0,5.080287287372363,0,2.2786268860333787,mathso,ce_mathso
60982,6,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,669.0167142857143,1.0,60168.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.77937279364072,0,2.826085636777712,mathso,ce_mathso
60983,0,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,1.4649999999999939,1.0,60169.0,0.0,0.0,0.0,3.0,53.0,2048.0,2.0,4.779380011491656,0,0.3918169236132477,mathso,ce_mathso
60983,0,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,648.6063333333333,1.0,22739.0,0.0,0.0,0.0,3031.0,53.0,2048.0,1024.0,4.356790460351716,0,2.8126502504053947,mathso,ce_mathso
60983,6,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,0.8813333333333352,1.0,60169.0,0.0,0.0,0.0,0.0,107.0,4096.0,1.0,4.779380011491656,0,0.27446575036264825,mathso,ce_mathso
60983,6,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,204.4656666666667,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.312739261623578,mathso,ce_mathso
60984,0,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,1.144750000000002,1.0,60169.0,0.0,0.0,0.0,3.0,53.0,2048.0,2.0,4.779380011491656,0,0.3313766764983185,mathso,ce_mathso
60984,0,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,573.64275,1.0,22739.0,0.0,0.0,0.0,3031.0,53.0,2048.0,1024.0,4.356790460351716,0,2.7593979317820705,mathso,ce_mathso
60984,6,Hash Join,False,Inner,False,Hash,2372,['p.id'],2108,2108,2108,2372,0.0,0.0,0.8653333333333535,1.0,60169.0,0.0,0.0,0.0,0.0,107.0,4096.0,1.0,4.779380011491656,0,0.2707564511001323,mathso,ce_mathso
60984,6,Hash Join,False,Inner,False,Hash,952172,"['u.reputation', 'u.id']",952172,952172,952172,952172,0.0,0.0,196.83933333333334,1.0,22739.0,0.0,0.0,0.0,0.0,45387.0,1048576.0,1.0,4.356790460351716,0,2.2963126398972036,mathso,ce_mathso
60992,0,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,317.2632857142856,1.0,120305.0,0.0,0.0,17678.0,19727.0,48.0,2048.0,1024.0,5.080287287372363,0,2.5027865420726525,mathso,ce_mathso
60992,0,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,2182.062142857143,1.0,60168.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.77937279364072,0,3.339066098474059,mathso,ce_mathso
60992,6,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,186.09914285714285,1.0,120305.0,0.0,0.0,12967.0,12967.0,38940.0,1048576.0,1.0,5.080287287372363,0,2.2720717979047893,mathso,ce_mathso
60992,6,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,653.1527142857143,1.0,60168.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.77937279364072,0,2.8156791477574843,mathso,ce_mathso
60993,0,Hash Join,False,Inner,False,Hash,3557569,"['posts.score', 'posts.id']",3557569,3557569,3557569,3557569,0.0,0.0,2584.27625,1.0,60169.0,0.0,0.0,0.0,9733.0,51.0,2048.0,4096.0,4.779380011491656,0,3.412506956497848,mathso,ce_mathso
60993,6,Hash Join,False,Inner,False,Hash,3557569,"['posts.score', 'posts.id']",3557569,3557569,3557569,3557569,0.0,0.0,647.6483333333332,1.0,60169.0,0.0,0.0,0.0,10636.0,33756.0,2097152.0,8.0,4.779380011491656,0,2.8120093065291867,mathso,ce_mathso
60994,0,Hash Join,False,Inner,False,Hash,4743,"['p.posttypeid', 'p.id']",4216,4216,4216,4743,0.0,0.0,2.112250000000003,1.0,60169.0,0.0,0.0,0.0,9.0,58.0,2048.0,4.0,4.779380011491656,0,0.4930744756118749,mathso,ce_mathso
60994,6,Hash Join,False,Inner,False,Hash,4743,"['p.posttypeid', 'p.id']",4216,4216,4216,4743,0.0,0.0,1.4016666666666804,1.0,60169.0,0.0,0.0,0.0,0.0,229.0,8192.0,1.0,4.779380011491656,0,0.38051273043034817,mathso,ce_mathso
60995,0,Hash Join,False,Inner,False,Hash,4743,"['p.posttypeid', 'p.id']",4216,4216,4216,4743,0.0,0.0,1.936333333333361,1.0,60169.0,0.0,0.0,0.0,9.0,58.0,2048.0,4.0,4.779380011491656,0,0.4678053552665573,mathso,ce_mathso
60995,6,Hash Join,False,Inner,False,Hash,4743,"['p.posttypeid', 'p.id']",4216,4216,4216,4743,0.0,0.0,1.3500000000000227,1.0,60169.0,0.0,0.0,0.0,0.0,229.0,8192.0,1.0,4.779380011491656,0,0.3710678622717405,mathso,ce_mathso
61085,0,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,314.1418571428571,1.0,120305.0,0.0,0.0,17678.0,19727.0,48.0,2048.0,1024.0,5.080287287372363,0,2.4985060900000704,mathso,ce_mathso
61085,0,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,2080.654285714286,1.0,60168.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.77937279364072,0,3.3184086049663333,mathso,ce_mathso
61085,6,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,187.32871428571428,1.0,120305.0,0.0,0.0,12967.0,12967.0,38940.0,1048576.0,1.0,5.080287287372363,0,2.2749165414989294,mathso,ce_mathso
61085,6,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,644.9401428571429,1.0,60168.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.77937279364072,0,2.8101922752222164,mathso,ce_mathso
61086,0,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,303.3202857142859,1.0,120305.0,0.0,0.0,17678.0,19727.0,48.0,2048.0,1024.0,5.080287287372363,0,2.4833309029994317,mathso,ce_mathso
61086,0,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,2055.302857142857,1.0,60168.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.77937279364072,0,3.3130870789514035,mathso,ce_mathso
61086,6,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,186.3264285714285,1.0,120305.0,0.0,0.0,12967.0,12967.0,38940.0,1048576.0,1.0,5.080287287372363,0,2.272599053259049,mathso,ce_mathso
61086,6,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,652.2345714285714,1.0,60168.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.77937279364072,0,2.8150691610360816,mathso,ce_mathso
61087,0,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,304.10857142857157,1.0,120305.0,0.0,0.0,17678.0,19727.0,48.0,2048.0,1024.0,5.080287287372363,0,2.4844544084678466,mathso,ce_mathso
61087,0,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,2072.4654285714287,1.0,60168.0,0.0,0.0,0.0,9488.0,51.0,2048.0,4096.0,4.77937279364072,0,3.3166967986555096,mathso,ce_mathso
61087,6,Hash Join,False,Inner,False,Hash,804914,"['q.acceptedanswerid', 'a.owneruserid', 'a.id']",715584,715584,715584,804914,0.0,0.0,188.01600000000008,1.0,120305.0,0.0,0.0,12967.0,12967.0,38940.0,1048576.0,1.0,5.080287287372363,0,2.276498568287539,mathso,ce_mathso
61087,6,Hash Join,False,Inner,False,Hash,3557569,"['a.owneruserid', 'a.id']",3557569,3557569,3557569,3557569,0.0,0.0,646.4982857142857,1.0,60168.0,0.0,0.0,0.0,10574.0,33685.0,2097152.0,8.0,4.77937279364072,0,2.811238622937364,mathso,ce_mathso
61089,0,Hash Join,False,Inner,False,Hash,68438,"['answer.score', 'answer.id']",70025,70025,70025,68438,0.0,0.0,24.043750000000017,1.0,60168.0,0.0,0.0,0.0,191.0,60.0,2048.0,64.0,4.77937279364072,0,1.3986993597767754,mathso,ce_mathso
